Done,(1)willing to get their data added (2) KB+ never used,SubscriptionId,InstitutionName,JC Institution Name,NewJiscBand,LegacyJiscBand,Sector,OrderDate,ResourceName,SubscriptionStart,SubscriptionExpiry,AgreementName,AgreementStartDate,AgreementEndDate,LicenceType,SubscriptionStatus,Agreement Type
,,41981,Sheffield_Hallam_University,Sheffield Hallam University,,,,,SpringerProtocols,2013-05-02,2017-12-31,,,,,,
,,45664,Sheffield_Hallam_University,Sheffield Hallam University,,,,,The Burney Collection ,2014-01-07,2015-07-31,,,,,,
,,35347,Sheffield_Hallam_University,Sheffield Hallam University,,,,,The Times Digital Archive (1785-2006 and rolling) 2011-2014,2011-08-01,2014-07-31,,,,,,
,,44186,Sheffield_Hallam_University,Sheffield Hallam University,,,,,Web of Science 2013-2016 (3 Year Commitment),2013-10-01,2016-09-30,,,,,,
,,30087,Sheffield_Hallam_University,Sheffield Hallam University,,,,,Web of Science Backfiles,2007-08-31,2110-08-30,,,,,,
,,39589,University_of_Westminster,University of Westminster,,,,,"18th and 19th and 20th Century House of Commons Parliamentary Papers 2012-2014, including British Periodicals Collections I and II and Periodicals Archive Online: JISC Collections Selection from 2013-2014",2012-11-01,2014-10-31,,,,,,
,,42896,University_of_Westminster,University of Westminster,,,,,19th Century British Library Newspapers ,2013-08-01,2014-03-24,,,,,,
,,35149,University_of_Westminster,University of Westminster,,,,,ACLS Humanities E-Book - Single Payment Discount 2011-2014,2011-08-01,2014-07-31,,,,,,
,,42836,University_of_Westminster,University of Westminster,,,,,American Chemical Society Legacy Archives ,2013-08-01,2113-07-31,,,,,,
,,34947,University_of_Westminster,University of Westminster,,,,,a-n The Artist Information Company 2011-14 renewal,2011-08-01,2014-07-31,,,,,,
,,45071,University_of_Westminster,University of Westminster,,,,,Annual Reviews NESLi2 2012 to 2014 agreement (Annual commitment - 2014 only) ,2013-11-18,2016-09-13,,,,,,
,,35537,University_of_Westminster,University of Westminster,,,,,BFI InView ,2011-08-09,2014-08-31,,,,,,
,,40584,University_of_Westminster,University of Westminster,,,,,BMJ Journals Online Collection - NESLi2 2013-2014 agreement,2013-01-01,2014-12-31,,,,,,
,,35276,University_of_Westminster,University of Westminster,,,,,Bridgeman Education,2011-07-19,2014-03-31,,,,,,
,,42255,University_of_Westminster,University of Westminster,,,,,"Brill Journal Archive Online Parts 1, 1a and 2  (JOBA1 & 2) - Vol 1 to 2009 - June 2013 to December 2018",2013-05-30,2018-12-31,,,,,,
,,34468,University_of_Westminster,University of Westminster,,,,,British Standards Online,2011-06-01,2014-05-31,,,,,,
,,40336,University_of_Westminster,University of Westminster,,,,,Bureau van Dijk Databases 2012-2015 Agreement ,2012-12-01,2015-11-30,,,,,,
,,32874,University_of_Westminster,University of Westminster,,,,,Cambridge Journals Digital Archive,2010-10-21,2015-06-30,,,,,,
,,35563,University_of_Westminster,University of Westminster,,,,,Carl Giles Digital Archive,2011-08-12,2100-09-01,,,,,,
,,40830,University_of_Westminster,University of Westminster,,,,,"Creative Club, ADSNAPS joint package 2012-2015",2012-12-03,2015-11-30,,,,,,
,,34385,University_of_Westminster,University of Westminster,,,,,Credo Reference 500+ (standard package) 3 Year Commitment 2011-2014,2011-06-01,2014-05-31,,,,,,
,,35358,University_of_Westminster,University of Westminster,,,,,Digimap Ordnance Survey Collection®  2011-2016,2011-08-01,2016-07-31,,,,,,
,,35564,University_of_Westminster,University of Westminster,,,,,Digital Library of Core E-Resources on Ireland,2011-08-12,2034-03-31,,,,,,
,,36285,University_of_Westminster,University of Westminster,,,,,Elsevier NESLi2 2012-2016 offer,2012-01-01,2016-12-31,,,,,,
,,27478,University_of_Westminster,University of Westminster,,,,,Foreign Broadcast Information Service Daily Reports: JISC Collections Selection,2009-10-28,2014-08-31,,,,,,
,,43857,University_of_Westminster,University of Westminster,,,,,Grove Art and Grove Music Online joint offer (discounted pricing) 2013-2014,2013-09-01,2014-08-31,,,,,,
,,41979,University_of_Westminster,University of Westminster,,,,,Historic Digimap 2013-2016 agreement,2013-08-01,2016-07-31,,,,,,
,,34499,University_of_Westminster,University of Westminster,,,,,Info4education - Construction Information Service (3 Year Commitment),2011-06-01,2014-05-31,,,,,,
,,35053,University_of_Westminster,University of Westminster,,,,,JISC eCollections,2011-08-01,2014-07-31,,,,,,
,,44117,University_of_Westminster,University of Westminster,,,,,Journal Citation Reports 2013-2016 (3 Year Commitment),2013-10-01,2016-09-30,,,,,,
,,41488,University_of_Westminster,University of Westminster,,,,,Journals Usage Statistics Portal (JUSP) - Institutional Participation Agreement,2013-02-27,2018-02-06,,,,,,
,,37873,University_of_Westminster,University of Westminster,,,,,JSTOR - Arts & Sciences I Collection 2012 renewal,2012-08-01,2015-07-31,,,,,,
,,37874,University_of_Westminster,University of Westminster,,,,,JSTOR - Arts & Sciences II Collection-2012 renewal,2012-08-01,2015-07-31,,,,,,
,,37875,University_of_Westminster,University of Westminster,,,,,JSTOR - Arts & Sciences III Collection-2012 renewal,2012-08-01,2015-07-31,,,,,,
,,37876,University_of_Westminster,University of Westminster,,,,,JSTOR - Health & General Sciences Collection-2012 renewal,2012-08-01,2015-07-31,,,,,,
,,45697,University_of_Westminster,University of Westminster,,,,,Knowledge Unlatched Open Access eBooks 2013 Pilot Collection,2014-03-01,2114-12-31,,,,,,
,,41160,University_of_Westminster,University of Westminster,,,,,Literature Online  2013 - 2015,2013-01-01,2015-12-31,,,,,,
,,43587,University_of_Westminster,University of Westminster,,,,,Oxford Dictionary of National Biography 2013-2014,2013-09-01,2014-08-31,,,,,,
,,43586,University_of_Westminster,University of Westminster,,,,,Oxford English Dictionary Online 2013-2014,2013-09-01,2014-08-31,,,,,,
,,43588,University_of_Westminster,University of Westminster,,,,,Oxford Handbooks Online 2013-2014,2013-09-01,2014-08-31,,,,,,
,,35720,University_of_Westminster,University of Westminster,,,,,Oxford Journals Archive and Archive Upgrade (2011-2014 for access via OUP's platform),2011-08-31,2014-07-31,,,,,,
,,43842,University_of_Westminster,University of Westminster,,,,,Oxford Language Dictionaries Online 2013-2014,2013-09-01,2014-08-31,,,,,,
,,43673,University_of_Westminster,University of Westminster,,,,,Oxford Scholarship Online 2013-2014,2013-09-01,2014-08-31,,,,,,
,,45298,University_of_Westminster,University of Westminster,,,,,Oxford University Press NESLi2 2014 Full Collection offer ,2014-01-01,2014-12-31,,,,,,
,,43320,University_of_Westminster,University of Westminster,,,,,"Planex, The IDOX Information Service Three Year Commitment  2013-2016",2013-08-01,2016-07-31,,,,,,
,,35642,University_of_Westminster,University of Westminster,,,,,Portico,2011-09-01,2014-08-31,,,,,,
,,45327,University_of_Westminster,University of Westminster,,,,,PYMCA for Education,2013-12-11,2014-11-30,,,,,,
,,40379,University_of_Westminster,University of Westminster,,,,,RefWorks-COS Collection: RefWorks only 2012-2-15,2012-10-23,2015-09-30,,,,,,
,,44777,University_of_Westminster,University of Westminster,,,,,Rock's Backpages 2013-2016 annual commitment,2013-11-01,2016-10-31,,,,,,
,,45508,University_of_Westminster,University of Westminster,,,,,RSC Journals Archive 1841-2007 (Institutions without a NESLi2 Licence),2014-01-01,2018-12-31,,,,,,
,,42205,University_of_Westminster,University of Westminster,,,,,RSC Journals Archive 2005-2007 for NESLi2 and/or 1841-2004 Archive Subscribers,2013-05-24,2018-12-31,,,,,,
,,45885,University_of_Westminster,University of Westminster,,,,,SCOAP3 Project,2014-01-01,2016-12-31,,,,,,
,,39951,University_of_Westminster,University of Westminster,,,,,Springer Science+Business Media NESLi2 2013-2015 Option 1 offer: Closed Consortium Option,2013-01-01,2015-12-31,,,,,,
,,41980,University_of_Westminster,University of Westminster,,,,,SpringerProtocols,2013-05-02,2017-12-31,,,,,,
,,45847,University_of_Westminster,University of Westminster,,,,,The Burney Collection ,2014-01-17,2015-07-31,,,,,,
,,35181,University_of_Westminster,University of Westminster,,,,,The Times Digital Archive (1785-2006 and rolling) 2011-2014,2011-08-01,2014-07-31,,,,,,
,,44118,University_of_Westminster,University of Westminster,,,,,Web of Science 2013-2016 (3 Year Commitment),2013-10-01,2016-09-30,,,,,,
,,30144,University_of_Westminster,University of Westminster,,,,,Web of Science Backfiles,2007-08-31,2110-08-30,,,,,,
,,40289,King's_College_London,King's College London,,,,,"18th and 19th and 20th Century House of Commons Parliamentary Papers 2012-2014, including British Periodicals Collections I and II and Periodicals Archive Online: JISC Collections Selection from 2013-2014",2012-11-01,2014-10-31,,,,,,
,,39269,King's_College_London,King's College London,,,,,"19th Century UK Periodicals Online, Series 1 2012-2015 Agreement",2012-08-21,2015-07-31,,,,,,
,,35091,King's_College_London,King's College London,,,,,ACLS Humanities E-Book 2011-2014,2011-08-01,2014-07-31,,,,,,
,,42827,King's_College_London,King's College London,,,,,American Chemical Society Legacy Archives ,2013-08-01,2113-07-31,,,,,,
,,39587,King's_College_London,King's College London,,,,,American Chemical Society NESLi2 2013-15 agreement,2013-01-01,2015-12-31,,,,,,
,,25851,King's_College_London,King's College London,,,,,BIOSIS Previews Backfile 1969-2008,2010-04-06,2112-09-30,,,,,,
,,40541,King's_College_London,King's College London,,,,,BMJ Journals Online Collection - NESLi2 2013-2014 agreement,2013-01-01,2014-12-31,,,,,,
,,45226,King's_College_London,King's College London,,,,,BMJ Resources for London Medical Schools Group 2014-2015  ,2014-01-01,2015-12-31,,,,,,
,,42244,King's_College_London,King's College London,,,,,"Brill Journal Archive Online Parts 1, 1a and 2  (JOBA1 & 2) - Vol 1 to 2009 - June 2013 to December 2018",2013-05-29,2018-12-31,,,,,,
,,45368,King's_College_London,King's College London,,,,,Brill NESLi2 SMP 2014 offer,2014-01-01,2014-12-31,,,,,,
,,40803,King's_College_London,King's College London,,,,,Bureau van Dijk Databases 2012-2015 Agreement ,2012-12-01,2015-11-30,,,,,,
,,32073,King's_College_London,King's College London,,,,,Cambridge Journals Digital Archive,2010-08-19,2015-06-30,,,,,,
,,36510,King's_College_London,King's College London,,,,,Carl Giles Digital Archive,2011-11-15,2100-09-01,,,,,,
,,37039,King's_College_London,King's College London,,,,,Cell Press NESLi2 2012 to 2016 offer,2012-01-06,2016-12-31,,,,,,
,,45079,King's_College_London,King's College London,,,,,CUP Journals NESLi2 2014 (Cambridge University Press) offer,2014-01-01,2014-12-31,,,,,,
,,35734,King's_College_London,King's College London,,,,,Digimap Ordnance Survey Collection®  2011-2016,2011-09-01,2016-07-31,,,,,,
,,45102,King's_College_London,King's College London,,,,,Duke University Press NESLi2 SMP 2014 offer,2014-01-01,2014-12-31,,,,,,
,,45183,King's_College_London,King's College London,,,,,Early English Books Online - Text Creation Partnership 2014-2016,2014-01-01,2016-12-31,,,,,,
,,42574,King's_College_London,King's College London,,,,,"Education Literature Datasets (formerly British Education Index, Australian Education Index and ERIC) 2013-2016",2013-08-01,2014-07-31,,,,,,
,,36160,King's_College_London,King's College London,,,,,Elsevier NESLi2 2012-2016 offer,2012-01-01,2016-12-31,,,,,,
,,27402,King's_College_London,King's College London,,,,,Foreign Broadcast Information Service Daily Reports: JISC Collections Selection,2009-10-07,2014-08-31,,,,,,
,,42575,King's_College_London,King's College London,,,,,Historic Digimap 2013-2016 agreement,2013-08-01,2016-07-31,,,,,,
,,45494,King's_College_London,King's College London,,,,,Informit Australian Public Affairs – Full Text 2012-2015,2013-12-17,2015-08-30,,,,,,
,,45291,King's_College_London,King's College London,,,,,IOP Publishing NESLi2 2014 agreement - Option 1,2014-01-01,2014-12-31,,,,,,
,,42437,King's_College_London,King's College London,,,,,JISC MediaHub and JISC Journal Archives for HE 2013-2014,2013-08-01,2014-07-31,,,,,,
,,43951,King's_College_London,King's College London,,,,,Journal Citation Reports 2013-2016 (3 Year Commitment),2013-10-01,2016-09-30,,,,,,
,,41479,King's_College_London,King's College London,,,,,Journals Usage Statistics Portal (JUSP) - Institutional Participation Agreement,2013-02-27,2018-02-06,,,,,,
