SubscriptionId,InstitutionName,NewJiscBand,Sector,JC Institution Name,AccountStatus,OrderDate,ResourceName,SubscriptionStart,SubscriptionExpiry,AgreementName,AgreementStartDate,AgreementEndDate,LicenceType,Country,SubscriptionStatus,Agreement Type
48621.0,University_of_Wales_Trinity_St_David,Band 7,Higher Education,University of Wales Trinity St David,Active,2014-09-25,BFI InView  (2014-18),2014-09-25,2018-08-31,HEFCE British Film Institute BFI Inview Aug 2018,2014-09-01,2018-08-31,Sublicence,Wales,Active,Free Agreement
48352.0,University_of_West_London,Band 7,Higher Education,University of West London,Active,2014-09-09,Digital Theatre Plus,2014-09-09,2016-04-30,JISC Collections Digital Theatre Ltd Digital Theatre Plus Apr 2016,2013-05-01,2016-04-30,Direct,England,Request sent,Yearly Agreement
48296.0,University_of_Westminster,Band 5,Higher Education,University of Westminster,Active,2014-09-01,ACLS Humanities E-Book 2014-2015,2014-09-01,2015-07-31,Jisc Collections ACLS ACLS Humanities eBooks 2015,2014-08-01,2015-07-31,Sublicence,England,Active,Yearly Agreement
48519.0,University_of_Westminster,Band 5,Higher Education,University of Westminster,Active,2014-09-19,"OUP Online Databases package 2014-2017, for existing HE subscribers",2014-09-19,2017-08-31,Jisc Collections Oxford University Press OUP Online Products Aug 2017,2014-09-01,2017-08-31,Sublicence,England,Request sent,Yearly Agreement
48477.0,University_of_Winchester,Band 8,Higher Education,University of Winchester,Active,2014-09-17,"OUP Online Databases package 2014-2017, for existing HE subscribers",2014-09-17,2017-08-31,Jisc Collections Oxford University Press OUP Online Products Aug 2017,2014-09-01,2017-08-31,Sublicence,England,Request sent,Yearly Agreement
48301.0,University_of_Worcester,Band 7,Higher Education,University of Worcester,Active,2014-09-01,ACLS Humanities E-Book 2014-2015,2014-09-01,2015-07-31,Jisc Collections ACLS ACLS Humanities eBooks 2015,2014-08-01,2015-07-31,Sublicence,England,Active,Yearly Agreement
48349.0,University_of_Worcester,Band 7,Higher Education,University of Worcester,Active,2014-09-09,Oxford Journals Archive (2014-2017 for access via OUP's platform),2014-09-09,2017-07-31,Oxford Journals Jisc Collections Oxford Journal Archive July 2017,2014-08-01,2017-07-31,Sublicence,England,Active,Yearly Agreement
48638.0,University_of_York,Band 4,Higher Education,University of York,Active,2014-09-26,"OUP Online Databases package 2014-2017, for existing HE subscribers",2014-09-26,2017-08-31,Jisc Collections Oxford University Press OUP Online Products Aug 2017,2014-09-01,2017-08-31,Sublicence,England,Request sent,Yearly Agreement
48300.0,Wellcome_Trust,Band 10,Higher Education,Wellcome Trust,Active,2014-09-01,ACLS Humanities E-Book 2014-2015,2014-09-01,2015-07-31,Jisc Collections ACLS ACLS Humanities eBooks 2015,2014-08-01,2015-07-31,Sublicence,England,Active,Yearly Agreement
48488.0,Wellcome_Trust,Band 10,Higher Education,Wellcome Trust,Active,2014-09-17,"OUP Online Databases package 2014-2017, for existing HE subscribers",2014-09-17,2017-08-31,Jisc Collections Oxford University Press OUP Online Products Aug 2017,2014-09-01,2017-08-31,Sublicence,England,Request sent,Yearly Agreement
48421.0,York_St_John_University,Band 9,Higher Education,York St John University,Active,2014-09-15,"OUP Online Databases package 2014-2017, for existing HE subscribers",2014-09-15,2017-08-31,Jisc Collections Oxford University Press OUP Online Products Aug 2017,2014-09-01,2017-08-31,Sublicence,England,Request sent,Yearly Agreement
48482.0,York_St_John_University,Band 9,Higher Education,York St John University,Active,2014-09-17,Digimap Ordnance Survey Collection®  2011-2016,2014-09-17,2016-07-31,Digimap Ordnance Survey Collection test sublicence agreement 2011-2015,2011-08-01,2016-07-31,Sublicence,England,Active,Yearly Agreement
