https://www.kbplus.ac.uk/kbplus/subscriptionDetails/index/13069,51523,Liverpool_Hope_University,Band 8,Higher Education,Liverpool Hope University,Active,2015-05-26,Childlink agreement - 2015 to 2017,2015-08-01,2017-07-31,JIsc Collections Childlink Agreement July 2017,2015-08-01,2017-07-31,Sublicence,England,Active,Yearly Agreement
https://www.kbplus.ac.uk/kbplus/subscriptionDetails/index/13070,51346,Liverpool_John_Moores_University,Band 5A,Higher Education,Liverpool John Moores University,Active,2015-05-01,Foreign Broadcast Information Service Daily Reports: Jisc Collections Selection: 2014-2019,2015-05-01,2019-08-31,Jisc Collections Newsbank Readex FBIS 2014-2019 HE,2014-09-01,2019-08-31,Sublicence,England,Active,Yearly Agreement
https://www.kbplus.ac.uk/kbplus/subscriptionDetails/index/13071,51396,Liverpool_John_Moores_University,Band 5A,Higher Education,Liverpool John Moores University,Active,2015-05-07,Scopus 2015 to 2020 Agreement - Multi Year Commitment,2015-05-07,2020-03-31,Jisc Collections Elsevier Scopus Agreement March 2020,2015-04-01,2020-03-31,Direct,England,Request sent,Yearly Agreement
https://www.kbplus.ac.uk/kbplus/subscriptionDetails/index/13072,51518,Liverpool_John_Moores_University,Band 5A,Higher Education,Liverpool John Moores University,Active,2015-05-22,SAGE Knowledge eBooks Evidence Based Acquisition (EBA) Agreement,2015-05-22,2015-12-31,Jisc Collections SAGE Publications SAGE Knowledge EBA Dec 2015,2015-01-01,2015-12-31,Direct,England,Request sent,One-off Agreement
https://www.kbplus.ac.uk/kbplus/subscriptionDetails/index/13073,51410,London_Business_School,Band 6,Higher Education,London Business School,Active,2015-05-11,Scopus 2015 to 2020 Agreement - Annual Commitment,2015-05-11,2020-03-31,Jisc Collections Elsevier Scopus Agreement March 2020,2015-04-01,2020-03-31,Direct,England,Request sent,Yearly Agreement
https://www.kbplus.ac.uk/kbplus/subscriptionDetails/index/13074,51387,London_School_of_Economics_&_Political_Science,Band 5A,Higher Education,London School of Economics & Political Science,Active,2015-05-07,Scopus 2015 to 2020 Agreement - Multi Year Commitment,2015-05-07,2020-03-31,Jisc Collections Elsevier Scopus Agreement March 2020,2015-04-01,2020-03-31,Direct,England,Request sent,Yearly Agreement
https://www.kbplus.ac.uk/kbplus/subscriptionDetails/index/13075,51520,London_School_of_Economics_&_Political_Science,Band 5A,Higher Education,London School of Economics & Political Science,Active,2015-05-22,IOP Journal Archive 1874-1998 (access period 2015 to 2019),2015-05-22,2019-12-31,Jisc Collections Institute of Physics IOP Archive Dec 2019,2015-01-01,2019-12-31,Direct,England,Request sent,Free Agreement
https://www.kbplus.ac.uk/kbplus/subscriptionDetails/index/13076,51377,London_School_of_Hygiene_&_Tropical_Medicine,Band 6,Higher Education,London School of Hygiene & Tropical Medicine,Active,2015-05-06,Science Classic,2015-05-11,2114-06-30,Science Classic,2014-07-01,2114-06-30,Sublicence,England,Active,Free Agreement
https://www.kbplus.ac.uk/kbplus/subscriptionDetails/index/13077,51448,London_South_Bank_University,Band 5B,Higher Education,London South Bank University,Active,2015-05-14,American Society of Civil Engineers SMP 2015 Journals Offer,2015-05-14,2015-12-31,ASCE SMP Journals Collection 2015,2015-01-01,2015-12-31,Direct,England,Active,NESLi2 Agreement
https://www.kbplus.ac.uk/kbplus/subscriptionDetails/index/13078,51449,London_South_Bank_University,Band 5B,Higher Education,London South Bank University,Active,2015-05-14,IMechE SMP 2015-2016 offer,2015-05-14,2016-12-31,Jisc Collections SAGE IMechE SMP 2015-2016,2015-01-01,2016-12-31,Sublicence,England,Active,NESLi2 Agreement
https://www.kbplus.ac.uk/kbplus/subscriptionDetails/index/13079,51494,London_South_Bank_University,Band 5B,Higher Education,London South Bank University,Active,2015-05-20,Elsevier NESLi2 2012-2016 offer,2015-05-20,2016-12-31,JISC Collections Elsevier Science Direct December 2016,2012-01-01,2016-12-31,Direct,England,Request sent,NESLi2 Agreement
https://www.kbplus.ac.uk/kbplus/subscriptionDetails/index/13080,51371,Loughborough_University,Band 5A,Higher Education,Loughborough University,Active,2015-05-06,Scopus 2015 to 2020 Agreement - Multi Year Commitment,2015-05-06,2020-03-31,Jisc Collections Elsevier Scopus Agreement March 2020,2015-04-01,2020-03-31,Direct,England,Request sent,Yearly Agreement
https://www.kbplus.ac.uk/kbplus/subscriptionDetails/index/13081,51417,Manchester_Metropolitan_University,Band 4,Higher Education,Manchester Metropolitan University,Active,2015-05-11,Scopus 2015 to 2020 Agreement - Multi Year Commitment,2015-05-11,2020-03-31,Jisc Collections Elsevier Scopus Agreement March 2020,2015-04-01,2020-03-31,Direct,England,Request sent,Yearly Agreement
https://www.kbplus.ac.uk/kbplus/subscriptionDetails/index/13082,51424,Manchester_Metropolitan_University,Band 4,Higher Education,Manchester Metropolitan University,Active,2015-05-12,Foreign Broadcast Information Service Daily Reports: Jisc Collections Selection: 2014-2019,2015-05-12,2019-08-31,Jisc Collections Newsbank Readex FBIS 2014-2019 HE,2014-09-01,2019-08-31,Sublicence,England,Active,Yearly Agreement
https://www.kbplus.ac.uk/kbplus/subscriptionDetails/index/13083,51471,Newcastle_University,Band 3,Higher Education,Newcastle University,Active,2015-05-19,Scopus 2015 to 2020 Agreement - Multi Year Commitment,2015-05-19,2020-03-31,Jisc Collections Elsevier Scopus Agreement March 2020,2015-04-01,2020-03-31,Direct,England,Request sent,Yearly Agreement
https://www.kbplus.ac.uk/kbplus/subscriptionDetails/index/13084,51513,"Newman_University_College,_Birmingham",Band 9,Higher Education,Newman University,Active,2015-05-22,De Gruyter Online Journal Archive offer,2015-05-22,2018-03-16,De Gruyter Online Journal Archive 2015,2015-03-16,2018-03-16,Direct,England,Request sent,One-off Agreement
https://www.kbplus.ac.uk/kbplus/subscriptionDetails/index/13085,51484,Oxford_Brookes_University,Band 5B,Higher Education,Oxford Brookes University,Active,2015-05-20,SAGE Premier Jisc Collections 2015-16 Journals Agreement,2015-05-20,2016-12-31,Jisc Collections SAGE Premier agreement 2015-16,2015-01-01,2016-12-31,Sublicence,England,Active,NESLi2 Agreement
https://www.kbplus.ac.uk/kbplus/subscriptionDetails/index/13086,51368,Queen_Margaret_University,Band 9,Higher Education,Queen Margaret University,Active,2015-05-06,Scopus 2015 to 2020 Agreement - Multi Year Commitment,2015-05-06,2020-03-31,Jisc Collections Elsevier Scopus Agreement March 2020,2015-04-01,2020-03-31,Direct,Scotland,Request sent,Yearly Agreement
https://www.kbplus.ac.uk/kbplus/subscriptionDetails/index/13087,51383,"Queen_Mary,_University_of_London",Band 3,Higher Education,"Queen Mary, University of London",Active,2015-05-07,Scopus 2015 to 2020 Agreement - Multi Year Commitment,2015-05-07,2020-03-31,Jisc Collections Elsevier Scopus Agreement March 2020,2015-04-01,2020-03-31,Direct,England,Request sent,Yearly Agreement
https://www.kbplus.ac.uk/kbplus/subscriptionDetails/index/13088,51386,"Queen_Mary,_University_of_London",Band 3,Higher Education,"Queen Mary, University of London",Active,2015-05-07,Foreign Broadcast Information Service Daily Reports: Jisc Collections Selection: 2014-2019,2015-05-07,2019-08-31,Jisc Collections Newsbank Readex FBIS 2014-2019 HE,2014-09-01,2019-08-31,Sublicence,England,Active,Yearly Agreement
https://www.kbplus.ac.uk/kbplus/subscriptionDetails/index/13089,51367,Queen's_University_Belfast,Band 4,Higher Education,Queen's University Belfast,Active,2015-05-06,Scopus 2015 to 2020 Agreement - Multi Year Commitment,2015-05-06,2020-03-31,Jisc Collections Elsevier Scopus Agreement March 2020,2015-04-01,2020-03-31,Direct,Northern Ireland,Request sent,Yearly Agreement
https://www.kbplus.ac.uk/kbplus/subscriptionDetails/index/13090,51399,"Royal_Holloway,_University_of_London",Band 6,Higher Education,"Royal Holloway, University of London",Active,2015-05-08,Bureau van Dijk Databases 2012-2015 Agreement ,2015-05-10,2015-11-30,JISC Collections Bureau van Dijk Electronic Publishing Ltd Bureau van Dijk Databases November 2015,2012-12-01,2015-11-30,Sublicence,England,Active,Yearly Agreement
https://www.kbplus.ac.uk/kbplus/subscriptionDetails/index/13091,51500,"Royal_Holloway,_University_of_London",Band 6,Higher Education,"Royal Holloway, University of London",Active,2015-05-21,Science Classic,2015-05-21,2114-06-30,Science Classic,2014-07-01,2114-06-30,Sublicence,England,Active,Free Agreement
https://www.kbplus.ac.uk/kbplus/subscriptionDetails/index/13092,51420,Sheffield_Hallam_University,Band 4,Higher Education,Sheffield Hallam University,Active,2015-05-11,Science Classic,2015-05-11,2114-06-30,Science Classic,2014-07-01,2114-06-30,Sublicence,England,Active,Free Agreement
https://www.kbplus.ac.uk/kbplus/subscriptionDetails/index/13093,51432,The_Open_University,Band 2,Higher Education,The Open University,Active,2015-05-13,Scopus 2015 to 2020 Agreement - Multi Year Commitment,2015-05-13,2020-03-31,Jisc Collections Elsevier Scopus Agreement March 2020,2015-04-01,2020-03-31,Direct,England,Request sent,Yearly Agreement
https://www.kbplus.ac.uk/kbplus/subscriptionDetails/index/13094,51498,University_Campus_Suffolk,Band 9,Higher Education,University Campus Suffolk,Active,2015-05-20,Elsevier NESLi2 2012-2016 offer,2015-05-20,2016-12-31,JISC Collections Elsevier Science Direct December 2016,2012-01-01,2016-12-31,Direct,England,Request sent,NESLi2 Agreement
https://www.kbplus.ac.uk/kbplus/subscriptionDetails/index/13095,51353,University_College_Birmingham,Band 9,Higher Education,University College Birmingham,Active,2015-05-05,"ProQuest Archives 2014-2017 (House of Commons Parliamentary Papers, British Periodicals Collections I and II, Periodicals Archive Online: Jisc Collections Selection, Early European Books Parts 1-4, and the Vogue Archive)",2015-05-05,2017-10-31,"Jisc Collections ProQuest 18 19 20 C House of Commons Parliamentary Papers, British Periodicals Collection I & II, Periodicals Archive Online Jisc Coll Selection, Early European Books 1-4 and The Vogue Archive October 2017",2014-11-01,2017-10-31,Sublicence,England,Active,Yearly Agreement
https://www.kbplus.ac.uk/kbplus/subscriptionDetails/index/13096,51514,University_College_Birmingham,Band 9,Higher Education,University College Birmingham,Active,2015-05-22,Elsevier NESLi2 2012-2016 offer,2015-05-22,2016-12-31,JISC Collections Elsevier Science Direct December 2016,2012-01-01,2016-12-31,Direct,England,Request sent,NESLi2 Agreement
