Done,(1)willing to get their data added (2) KB+ never used,SubscriptionId,InstitutionName,NewJiscBand,LegacyJiscBand,Sector,OrderDate,ResourceName,SubscriptionStart,SubscriptionExpiry,AgreementName,AgreementStartDate,AgreementEndDate,LicenceType,SubscriptionStatus,Agreement Type
,,40023,University of Bath,,,,,Springer Science+Business Media NESLi2 2013-2015 Option 1 offer: Closed Consortium Option,2013-01-01,2015-12-31,,,,,,
,,42218,University of Bath,,,,,SpringerProtocols,2013-05-28,2017-12-31,,,,,,
,,43492,University of Bath,,,,,"Taylor & Francis Geography, Planning, Urban and Environment Online Archive",2013-08-07,2016-06-30,,,,,,
,,40800,University of Bath,,,,,Taylor & Francis NESLi2 Journals Agreement 2012-2014,2012-11-30,2014-12-31,,,,,,
,,39076,University of Bath,,,,,The Literary Encyclopedia (2012 to 2015),2012-09-01,2015-08-31,,,,,,
,,44213,University of Bath,,,,,Web of Knowledge Upgrade 2013-2016 (3 Year Commitment),2013-10-01,2016-09-30,,,,,,
,,30099,University of Bath,,,,,Web of Science Backfiles,2007-08-31,2110-08-30,,,,,,
,,36697,University of Bath,,,,,Wiley Online Library NESLi2 2012-2014,2012-01-01,2014-12-31,,,,,,
,,39932,University of Bradford,,,,,"18th and 19th and 20th Century House of Commons Parliamentary Papers 2012-2014, including British Periodicals Collections I and II and Periodicals Archive Online: JISC Collections Selection from 2013-2014",2012-11-01,2014-10-31,,,,,,
,,42883,University of Bradford,,,,,19th Century British Library Newspapers ,2013-08-01,2014-03-24,,,,,,
,,37581,University of Bradford,,,,,"19th Century UK Periodicals Online, Series 1 2012-2015 Agreement",2012-08-01,2015-07-31,,,,,,
,,42835,University of Bradford,,,,,American Chemical Society Legacy Archives ,2013-08-01,2113-07-31,,,,,,
,,39606,University of Bradford,,,,,American Chemical Society NESLi2 2013-15 agreement,2013-01-01,2015-12-31,,,,,,
,,36478,University of Bradford,,,,,Annual Reviews NESLi2 2012-2014 agreement (3 year commitment) ,2012-01-01,2014-12-31,,,,,,
,,25873,University of Bradford,,,,,BIOSIS Previews Backfile 1969-2008,2010-01-29,2112-09-30,,,,,,
,,42328,University of Bradford,,,,,"Brill Journal Archive Online Parts 1, 1a and 2  (JOBA1 & 2) - Vol 1 to 2009 - June 2013 to December 2018",2013-06-04,2018-12-31,,,,,,
,,43499,University of Bradford,,,,,Britannica Online Academic Edition and Image Quest Combined Agreement - 2013 to 2015,2013-08-07,2015-07-31,,,,,,
,,34086,University of Bradford,,,,,British Standards Online,2011-06-01,2014-05-31,,,,,,
,,40069,University of Bradford,,,,,Bureau van Dijk Databases 2012-2015 Agreement ,2012-12-01,2015-11-30,,,,,,
,,32079,University of Bradford,,,,,Cambridge Journals Digital Archive,2010-08-19,2015-06-30,,,,,,
,,35065,University of Bradford,,,,,Digimap Ordnance Survey Collection®  2011-2016,2011-08-01,2016-07-31,,,,,,
,,36366,University of Bradford,,,,,Elsevier NESLi2 2012-2016 offer,2012-01-01,2016-12-31,,,,,,
,,45000,University of Bradford,,,,,Environment Digimap (2013-2014),2013-11-08,2014-07-31,,,,,,
,,27436,University of Bradford,,,,,Foreign Broadcast Information Service Daily Reports: JISC Collections Selection,2009-10-02,2014-08-31,,,,,,
,,41389,University of Bradford,,,,,Geology Digimap: 2010-2016 Agreement,2013-02-22,2016-07-31,,,,,,
,,44936,University of Bradford,,,,,ICE Publishing NESLi2 SMP 2014 offer,2014-01-01,2014-12-31,,,,,,
,,42477,University of Bradford,,,,,IMechE NESLi2 SMP 2013-2014 offer,2013-06-13,2014-12-31,,,,,,
,,44793,University of Bradford,,,,,Institution of Civil Engineers Virtual Library Archive (1836-2001),2014-01-01,2018-12-31,,,,,,
,,35602,University of Bradford,,,,,Internet Archaeology and Internet Archaeology Archive 1996-2006 ,2011-08-19,2014-12-31,,,,,,
,,37586,University of Bradford,,,,,JISC eCollections,2012-08-01,2014-07-31,,,,,,
,,44262,University of Bradford,,,,,Journal Citation Reports 2013-2016 (3 Year Commitment),2013-10-01,2016-09-30,,,,,,
,,42126,University of Bradford,,,,,Journals Usage Statistics Portal (JUSP) - Institutional Participation Agreement,2013-05-20,2018-02-06,,,,,,
,,42546,University of Bradford,,,,,JSTOR - Arts & Sciences I Collection 2012-15 renewal,2013-06-18,2015-07-31,,,,,,
,,37607,University of Bradford,,,,,JSTOR - Arts & Sciences II Collection-2012 renewal,2012-08-01,2015-07-31,,,,,,
,,37608,University of Bradford,,,,,JSTOR - Arts & Sciences III Collection-2012 renewal,2012-08-01,2015-07-31,,,,,,
,,42547,University of Bradford,,,,,JSTOR - Arts & Sciences IV Collection-2012-15 renewal,2013-06-18,2015-07-31,,,,,,
,,42548,University of Bradford,,,,,JSTOR - Arts & Sciences VI Collection-2012-15 renewal,2013-06-18,2015-07-31,,,,,,
,,42549,University of Bradford,,,,,JSTOR - Arts & Sciences VII Collection-2012-15 renewal ,2013-06-18,2015-07-31,,,,,,
,,37606,University of Bradford,,,,,JSTOR - Business I Collection 2012 renewal,2012-08-01,2015-07-31,,,,,,
,,42550,University of Bradford,,,,,JSTOR - Life Sciences Collection-2012-15 renewal,2013-06-18,2015-07-31,,,,,,
,,37519,University of Bradford,,,,,Knovel Interactive Library 2012 - 2015,2012-08-01,2015-07-31,,,,,,
,,40784,University of Bradford,,,,,Literature Online  2012 - 2015,2013-01-01,2015-12-31,,,,,,
,,44751,University of Bradford,,,,,Nature Publishing Group NESLi2 Journals Agreement 2014,2014-01-01,2014-12-31,,,,,,
,,35761,University of Bradford,,,,,Oxford Journals Archive and Archive Upgrade (2011-2014 for access via OUP's platform),2011-09-05,2014-07-31,,,,,,
,,43331,University of Bradford,,,,,Oxford Scholarship Online 2013-2014,2013-09-01,2014-08-31,,,,,,
,,35991,University of Bradford,,,,,PathCAL 2011-2014,2011-09-28,2014-08-31,,,,,,
,,36868,University of Bradford,,,,,Reaxys 2011-2014,2011-12-14,2014-10-31,,,,,,
,,39034,University of Bradford,,,,,Royal Society of Chemistry NESLi2 2013-15 RSC Gold offer,2013-01-01,2015-12-31,,,,,,
,,45599,University of Bradford,,,,,RSC Journals Archive 1841-2007 for NESLi2 subscribers,2014-01-01,2018-12-31,,,,,,
,,42326,University of Bradford,,,,,RSC Journals Archive 2005-2007 for NESLi2 and/or 1841-2004 Archive Subscribers,2013-06-04,2018-12-31,,,,,,
,,41120,University of Bradford,,,,,SAGE NESLi2 2013-14 Offer,2012-12-20,2014-12-31,,,,,,
,,45109,University of Bradford,,,,,Springer NESLi2 2013-2015 Option 2 offer: Institutional Licence,2013-11-20,2015-12-31,,,,,,
,,42078,University of Bradford,,,,,SpringerProtocols,2013-05-13,2017-12-31,,,,,,
,,42886,University of Bradford,,,,,"Taylor & Francis Geography, Planning, Urban and Environment Online Archive",2013-07-05,2016-06-30,,,,,,
,,45794,University of Bradford,,,,,The Burney Collection ,2014-01-16,2015-07-31,,,,,,
,,39391,University of Bradford,,,,,The Times Digital Archive (1785-2006 and rolling) 2011-2014,2012-08-28,2014-07-31,,,,,,
,,44263,University of Bradford,,,,,Web of Science 2013-2016 (3 Year Commitment),2013-10-01,2016-09-30,,,,,,
,,30102,University of Bradford,,,,,Web of Science Backfiles,2007-08-31,2110-08-30,,,,,,
,,37123,University of Bradford,,,,,Wiley Online Library NESLi2 2012-2014,2012-01-26,2014-12-31,,,,,,
,,46411,University of Brighton,,,,,Bridgeman Education (Three Year Commitment) 2014-2017,2014-04-01,2017-03-31,,,,,,
,,46342,University of Brighton,,,,,JSTOR - Arts & Sciences V Collection 2012-15 renewal,2014-04-01,2015-07-31,,,,,,
,,46343,University of Brighton,,,,,JSTOR - Arts & Sciences VII Collection-2012-15 renewal,2014-04-01,2015-07-31,,,,,,
,,46344,University of Brighton,,,,,JSTOR - Arts & Sciences XI Collection-2012-15 renewal,2014-04-01,2015-07-31,,,,,,
,,39868,University of Brighton,,,,,"18th and 19th and 20th Century House of Commons Parliamentary Papers 2012-2014, including British Periodicals Collections I and II and Periodicals Archive Online: JISC Collections Selection from 2013-2014",2012-11-01,2014-10-31,,,,,,
,,43037,University of Brighton,,,,,19th Century British Library Newspapers ,2013-08-01,2014-03-24,,,,,,
,,43036,University of Brighton,,,,,American Chemical Society Legacy Archives ,2013-08-01,2113-07-31,,,,,,
,,35339,University of Brighton,,,,,a-n The Artist Information Company 2011-14 renewal,2011-08-01,2014-07-31,,,,,,
,,31213,University of Brighton,,,,,BIOSIS Previews Backfile 1969-2008,2010-05-26,2112-09-30,,,,,,
,,35598,University of Brighton,,,,,Bridgeman Education,2011-09-01,2014-03-31,,,,,,
,,34124,University of Brighton,,,,,British Standards Online,2011-06-01,2014-05-31,,,,,,
,,40007,University of Brighton,,,,,Bureau van Dijk Databases 2012-2015 Agreement ,2012-12-01,2015-11-30,,,,,,
,,33339,University of Brighton,,,,,Cambridge Journals Digital Archive,2010-12-13,2015-06-30,,,,,,
,,37320,University of Brighton,,,,,Carl Giles Digital Archive,2012-04-30,2100-09-01,,,,,,
,,36098,University of Brighton,,,,,Digimap Ordnance Survey Collection®  2011-2016,2011-10-12,2016-07-31,,,,,,
,,42753,University of Brighton,,,,,"Education Literature Datasets (formerly British Education Index, Australian Education Index and ERIC) 2013-2014",2013-08-01,2014-07-31,,,,,,
,,36365,University of Brighton,,,,,Elsevier NESLi2 2012-2016 offer,2012-01-01,2016-12-31,,,,,,
,,45498,University of Brighton,,,,,Institution of Civil Engineers Virtual Library Archive (1836-2001),2014-01-01,2018-12-31,,,,,,
,,44051,University of Brighton,,,,,Journal Citation Reports 2013-2016 (3 Year Commitment),2013-10-01,2016-09-30,,,,,,
,,41499,University of Brighton,,,,,Journals Usage Statistics Portal (JUSP) - Institutional Participation Agreement,2013-02-28,2018-02-06,,,,,,
,,37749,University of Brighton,,,,,JSTOR - Arts & Sciences I Collection 2012 renewal,2012-08-01,2015-07-31,,,,,,
,,37750,University of Brighton,,,,,JSTOR - Arts & Sciences II Collection-2012 renewal,2012-08-01,2015-07-31,,,,,,
,,37751,University of Brighton,,,,,JSTOR - Arts & Sciences III Collection-2012 renewal,2012-08-01,2015-07-31,,,,,,
,,41751,University of Brighton,,,,,Oxford Journals Archive and Archive Upgrade (2011-2014 for access via OUP's platform),2013-04-04,2014-07-31,,,,,,
,,43038,University of Brighton,,,,,Reaxys 2011-2014,2013-08-01,2014-10-31,,,,,,
,,44978,University of Brighton,,,,,Rock's Backpages 2013-2016 annual commitment,2013-11-06,2016-10-31,,,,,,
,,39263,University of Brighton,,,,,Royal Society of Chemistry NESLi2 2013-15 RSC Gold offer,2013-01-01,2015-12-31,,,,,,
,,45502,University of Brighton,,,,,RSC Journals Archive 1841-2007 for NESLi2 subscribers,2014-01-01,2018-12-31,,,,,,
,,40907,University of Brighton,,,,,SAGE NESLi2 2013-14 Offer,2012-12-05,2014-12-31,,,,,,
,,43962,University of Brighton,,,,,SpringerProtocols,2013-09-05,2017-12-31,,,,,,
,,43035,University of Brighton,,,,,"Taylor & Francis Geography, Planning, Urban and Environment Online Archive",2013-07-10,2016-06-30,,,,,,
,,45497,University of Brighton,,,,,The Burney Collection ,2014-01-01,2015-07-31,,,,,,
,,44050,University of Brighton,,,,,Web of Science 2013-2016 (3 Year Commitment),2013-10-01,2016-09-30,,,,,,
,,30103,University of Brighton,,,,,Web of Science Backfiles,2007-08-31,2110-08-30,,,,,,
,,46331,University of Cambridge,,,,,Oxford Scholarship Online 2013-2014,2014-03-10,2014-08-31,,,,,,
,,46332,University of Cambridge,,,,,University Press Scholarship Online 2013-2014,2014-03-10,2014-08-31,,,,,,
,,40441,University of Cambridge,,,,,"18th and 19th and 20th Century House of Commons Parliamentary Papers 2012-2014, including British Periodicals Collections I and II and Periodicals Archive Online: JISC Collections Selection from 2013-2014",2012-11-01,2014-10-31,,,,,,
,,37530,University of Cambridge,,,,,"19th Century UK Periodicals Online, Series 1 2012-2015 Agreement",2012-08-01,2015-07-31,,,,,,
,,35429,University of Cambridge,,,,,ACLS Humanities E-Book 2011-2014,2011-08-01,2014-07-31,,,,,,
,,42900,University of Cambridge,,,,,American Chemical Society Legacy Archives ,2013-08-01,2113-07-31,,,,,,
,,25874,University of Cambridge,,,,,BIOSIS Previews Backfile 1969-2008,2009-12-03,2112-09-30,,,,,,
,,42365,University of Cambridge,,,,,"Brill Journal Archive Online Parts 1, 1a and 2  (JOBA1 & 2) - Vol 1 to 2009 - June 2013 to December 2018",2013-06-06,2018-12-31,,,,,,
,,45141,University of Cambridge,,,,,Brill NESLi2 SMP 2014 offer,2014-01-01,2014-12-31,,,,,,
,,36023,University of Cambridge,,,,,Carl Giles Digital Archive,2011-09-30,2100-09-01,,,,,,
,,35387,University of Cambridge,,,,,Digimap Ordnance Survey Collection®  2011-2016,2011-08-01,2016-07-31,,,,,,
,,42166,University of Cambridge,,,,,"Education Literature Datasets (formerly British Education Index, Australian Education Index and ERIC) 2013-2016",2013-08-01,2014-07-31,,,,,,
,,36135,University of Cambridge,,,,,Elsevier NESLi2 2012-2016 offer,2012-01-01,2016-12-31,,,,,,
,,45016,University of Cambridge,,,,,Environment Digimap (2013-2014),2013-11-11,2014-07-31,,,,,,
,,27438,University of Cambridge,,,,,Foreign Broadcast Information Service Daily Reports: JISC Collections Selection,2009-10-05,2014-08-31,,,,,,
,,43342,University of Cambridge,,,,,Grove Art and Grove Music Online joint offer (discounted pricing) 2013-2014,2013-09-01,2014-08-31,,,,,,
,,42082,University of Cambridge,,,,,Historic Digimap 2013-2016 agreement,2013-08-01,2016-07-31,,,,,,
,,44412,University of Cambridge,,,,,Journal Citation Reports 2013-2016 (3 Year Commitment),2013-10-02,2016-09-30,,,,,,
,,41438,University of Cambridge,,,,,Journals Usage Statistics Portal (JUSP) - Institutional Participation Agreement,2013-02-26,2018-02-06,,,,,,
,,37764,University of Cambridge,,,,,JSTOR - Arts & Sciences I Collection 2012 renewal,2012-08-01,2015-07-31,,,,,,
,,37766,University of Cambridge,,,,,JSTOR - Arts & Sciences II Collection-2012 renewal,2012-08-01,2015-07-31,,,,,,
,,37765,University of Cambridge,,,,,JSTOR - Arts & Sciences III Collection-2012 renewal,2012-08-01,2015-07-31,,,,,,
,,37767,University of Cambridge,,,,,JSTOR - Arts & Sciences IV Collection-2012 renewal,2012-08-01,2015-07-31,,,,,,
,,37768,University of Cambridge,,,,,JSTOR - Arts & Sciences V Collection 2012 renewal,2012-08-01,2015-07-31,,,,,,
,,37769,University of Cambridge,,,,,JSTOR - Arts & Sciences VI Collection-2012 renewal,2012-08-01,2015-07-31,,,,,,
,,37770,University of Cambridge,,,,,JSTOR - Arts & Sciences VII Collection-2012 renewal ,2012-08-01,2015-07-31,,,,,,
,,37771,University of Cambridge,,,,,JSTOR - Arts & Sciences VIII Collection 2012 renewal,2012-08-01,2015-07-31,,,,,,
,,45138,University of Cambridge,,,,,JSTOR - Arts & Sciences X Collection-2012-15 renewal,2013-12-01,2015-07-31,,,,,,
,,37772,University of Cambridge,,,,,JSTOR - Life Sciences Collection-2012 renewal,2012-08-01,2015-07-31,,,,,,
,,45762,University of Cambridge,,,,,Knowledge Unlatched Open Access eBooks 2013 Pilot Collection,2014-03-01,2114-12-31,,,,,,
,,40915,University of Cambridge,,,,,Literature Online  2013 - 2015,2013-01-01,2015-12-31,,,,,,
,,43344,University of Cambridge,,,,,Oxford Bibliographies Online 2013-2014,2013-09-01,2014-08-31,,,,,,
,,43343,University of Cambridge,,,,,Oxford Dictionary of National Biography and Who's Who & Who Was Who (discounted package) 2013-2014,2013-09-01,2014-08-31,,,,,,
,,43348,University of Cambridge,,,,,Oxford English Dictionary Online 2013-2014,2013-09-01,2014-08-31,,,,,,
,,35678,University of Cambridge,,,,,Oxford Journals Archive and Archive Upgrade (2011-2014 for access via OUP's platform),2011-08-31,2014-07-31,,,,,,
,,43345,University of Cambridge,,,,,Oxford Language Dictionaries Online 2013-2014,2013-09-01,2014-08-31,,,,,,
,,43347,University of Cambridge,,,,,Oxford Reference Online Premium Collection plus 2 Subject Collections (Literature and Western Civilization): for existing customers only 2013-2014,2013-09-01,2014-08-31,,,,,,
,,43346,University of Cambridge,,,,,Oxford Scholarly Editions Online 2013-2014,2013-09-01,2014-08-31,,,,,,
,,36018,University of Cambridge,,,,,Portico,2011-09-30,2014-08-31,,,,,,
,,44687,University of Cambridge,,,,,Project MUSE 2014 NESLi2 Agreement,2014-01-01,2014-12-31,,,,,,
,,36802,University of Cambridge,,,,,Reaxys 2011-2014,2011-12-09,2014-10-31,,,,,,
,,42137,University of Cambridge,,,,,RSC Journals Archive 2005-2007 for NESLi2 and/or 1841-2004 Archive Subscribers,2013-05-20,2018-12-31,,,,,,
,,45113,University of Cambridge,,,,,SAGE NESLi2 2013-14 Offer,2013-11-20,2014-12-31,,,,,,
,,35413,University of Cambridge,,,,,SciVerse Scopus ,2011-08-01,2015-03-31,,,,,,
,,41826,University of Cambridge,,,,,SpringerProtocols,2013-04-26,2017-12-31,,,,,,
,,42781,University of Cambridge,,,,,"Taylor & Francis Geography, Planning, Urban and Environment Online Archive",2013-07-02,2016-06-30,,,,,,
,,45454,University of Cambridge,,,,,The Burney Collection ,2014-01-01,2015-07-31,,,,,,
,,35096,University of Cambridge,,,,,The Times Digital Archive (1785-1985) 2011-2014,2011-08-01,2014-07-31,,,,,,
,,38916,University of Cambridge,,,,,UKPressOnline - 2012 to 2015 (Yearly option),2012-08-01,2015-07-31,,,,,,
,,44299,University of Cambridge,,,,,Web of Knowledge Upgrade 2013-2016 (3 Year Commitment),2013-10-01,2016-09-30,,,,,,
,,30104,University of Cambridge,,,,,Web of Science Backfiles,2007-08-31,2110-08-30,,,,,,
,,39898,University of Cambridge,,,,,American Chemical Society NESLi2 2013-15 agreement (Central Science Library),2013-01-01,2015-12-31,,,,,,
,,45486,University of Cambridge,,,,,American Society of Civil Engineers NESLi2 SMP 2014 Offer (Central Science Library),2014-01-01,2014-12-31,,,,,,
,,44537,University of Cambridge,,,,,Annual Reviews NESLi2 2012 to 2014 agreement (Annual commitment - 2014 only) (Central Science Library),2013-10-09,2016-09-13,,,,,,
,,38279,University of Cambridge,,,,,Annual Reviews NESLi2 2012-2014 agreement (3 year commitment)  (Central Science Library),2012-01-01,2014-12-31,,,,,,
,,44922,University of Cambridge,,,,,ICE Publishing NESLi2 SMP 2014 offer  (Central Science Library),2014-01-01,2014-12-31,,,,,,
,,44491,University of Cambridge,,,,,IMechE NESLi2 SMP 2013-2014 offer  (Central Science Library),2013-10-07,2014-12-31,,,,,,
,,37734,University of Cambridge,,,,,Independent Scholarly Publishers Group 2012-14  (Central Science Library),2012-07-18,2014-12-31,,,,,,
,,44746,University of Cambridge,,,,,Nature Publishing Group NESLi2 Journals Agreement 2014  (Central Science Library),2014-01-01,2014-12-31,,,,,,
,,39976,University of Cambridge,,,,,Royal Society of Chemistry NESLi2 2013-15 RSC Gold offer  (Central Science Library),2013-01-01,2015-12-31,,,,,,
,,40859,University of Cambridge,,,,,SAGE NESLi2 2013-14 Offer  (Central Science Library),2012-12-04,2014-12-31,,,,,,
